# go_id	kind	status	crystal_refs	notes
list/list.go::method::Model.FilteringEnabled	method	in_progress		heuristically matched; task created; inferred_by=method_or_property_name
list/list.go::method::Model.FullHelp	method	in_progress		heuristically matched; task created; inferred_by=method_or_property_name
list/list.go::method::Model.GlobalIndex	method	in_progress		heuristically matched; task created; inferred_by=method_or_property_name
list/list.go::method::Model.GoToEnd	method	in_progress		heuristically matched; task created; inferred_by=method_or_property_name
list/list.go::method::Model.GoToStart	method	in_progress		heuristically matched; task created; inferred_by=method_or_property_name
list/list.go::method::Model.Height	method	in_progress		heuristically matched; task created; inferred_by=method_or_property_name
list/list.go::method::Model.Index	method	in_progress		heuristically matched; task created; inferred_by=method_or_property_name
list/list.go::method::Model.InsertItem	method	in_progress		heuristically matched; task created; inferred_by=method_or_property_name
list/list.go::method::Model.Items	method	in_progress		heuristically matched; task created; inferred_by=method_or_property_name
list/list.go::method::Model.MatchesForItem	method	in_progress		heuristically matched; task created; inferred_by=method_or_property_name
list/list.go::method::Model.NewStatusMessage	method	in_progress		heuristically matched; task created; inferred_by=method_or_property_name
list/list.go::method::Model.NextPage	method	in_progress		heuristically matched; task created; inferred_by=method_or_property_name
list/list.go::method::Model.PrevPage	method	in_progress		heuristically matched; task created; inferred_by=method_or_property_name
